DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RSHA,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,MUDWEIGHT,RXO,SP,DCAL,RMIC,SGR
1372.6362,1.0,65000.0,13.300347328,12.250000954,,,1.0460163355,1.5546724796,1.1307951212,,160.21911621,0.5326152444,,45.402641296,2.0697553158,0.0003752606,1372.6362305,530203.25,6737678.0,-1348.60437,,1.5156692266,20.674434662,,,
1372.7882,1.0,65000.0,13.266903877,12.250000954,,,1.0377924442,1.4686658382,1.0956020355,,160.21911621,0.5347020626,,44.97082901,2.0680370331,-0.000191776,1372.788208,530203.25,6737678.0,-1348.756348,,1.4060838223,21.410474777,,,
1372.9402,1.0,65000.0,13.214990616,12.250000954,,,1.025082469,1.3859977722,1.0645253658,,160.21574402,0.5241798759,,44.343276978,2.0593600273,-0.001642222,1372.9401855,530203.25,6737678.0,-1348.908325,,1.3643454313,21.671363831,,,
1373.0922,1.0,65000.0,13.302979469,12.250000954,,,1.0019079447,1.3559513092,1.0531592369,,160.13607788,0.5150985122,,44.488716125,2.058819294,0.0014054938,1373.0921631,530203.25,6737678.0,-1349.060303,,1.3326628208,21.659391403,,,
1373.2442,1.0,65000.0,13.393558502,12.250000954,,,0.9812533259,1.3349803686,1.0504779816,,159.89086914,0.5132091045,,44.923435211,2.0643851757,0.0111876866,1373.2441406,530203.25,6737678.0,-1349.21228,,1.3416039944,21.628171921,,,
1373.3962,1.0,65000.0,13.338858604,12.250000954,,,0.9753770828,1.3030788898,1.0524564981,,159.64559937,0.5195125937,,45.233528137,2.0669972897,0.0180601757,1373.3962402,530203.25,6737678.0,-1349.36438,,1.2440897226,21.42117691,,,
1373.5482,1.0,65000.0,13.267807007,12.250000954,,,0.9752733111,1.2321625948,1.0564005375,,159.53944397,0.5285892487,,46.204208374,2.0616295338,0.0141893942,1373.5482178,530203.25,6737678.0,-1349.516357,,1.2334862947,20.88763237,,,
1373.7002,1.0,65000.0,13.231075287,12.250000954,,,0.9796636105,1.2772308588,1.063683629,,159.81536865,0.5317181945,,47.528858185,2.054561615,0.0066716024,1373.7001953,530203.25,6737678.0,-1349.668335,,1.330247879,20.312814713,,,
1373.8522,1.0,65000.0,13.172554016,12.250000954,,,0.9974064231,1.3178360462,1.0807083845,,159.80329895,0.5181834102,,47.548809052,2.0604450703,0.0036794697,1373.8521729,530203.25,6737678.0,-1349.820313,,1.2912044525,19.492277145,,,
1374.0042,1.0,65000.0,13.173853874,12.250000954,,,1.0200325251,1.3542567492,1.1055369377,,158.87190247,0.502628684,,45.80532074,2.0668816566,0.0026396737,1374.0041504,530203.25,6737678.0,-1349.972168,,1.4807672501,19.095085144,,,
1374.1562,1.0,65000.0,13.286802292,12.250000954,,,1.0427066088,1.5825015306,1.127630353,,157.764328,0.4963056147,,42.594596863,2.0699923038,-0.001286191,1374.15625,530203.25,6737678.0,-1350.124268,,1.7095820904,19.756500244,,,
1374.3082,1.0,65000.0,13.415908813,12.250000954,,,1.0654057264,1.7157006264,1.1440896988,,155.84263611,0.5005838871,,39.856323242,2.0727756023,-0.002704362,1374.3082275,530203.25,6737678.0,-1350.276245,,1.7073779106,20.086372375,,,
1374.4602,1.0,65000.0,13.462464333,12.250000954,,,1.0805653334,1.6328890324,1.1705554724,,153.63983154,0.504601419,,37.494617462,2.0765292645,0.0006768767,1374.4602051,530203.25,6737678.0,-1350.428223,,1.5369744301,20.255912781,,,
1374.6122,1.0,65000.0,13.445137024,12.250000954,,,1.0723656416,1.5262329578,1.177957058,,152.62052917,0.5083127022,,35.192253113,2.0881283283,0.0085081747,1374.6121826,530203.25,6737678.0,-1350.5802,,1.5065637827,20.482486725,,,
1374.7642,1.0,65000.0,13.551892281,12.250000954,,,1.0559574366,1.4824163914,1.1486753225,,154.25360107,0.502625227,,33.47296524,2.1115541458,0.0190452896,1374.7641602,530203.25,6737678.0,-1350.732178,,1.4527190924,20.707931519,,,
1374.9162,1.0,65000.0,13.725684166,12.250000954,,,1.0420496464,1.4504674673,1.1195784807,,156.94119263,0.4722654819,,32.675563812,2.1300253868,0.0290956665,1374.9162598,530203.25,6737678.0,-1350.884277,,1.4479151964,20.917150497,,,
1375.0682,1.0,65000.0,13.799920082,12.250000954,,,1.0365847349,1.4707052708,1.1082854271,,158.92822266,0.4491445422,,32.628189087,2.1322720051,0.0303894095,1375.0682373,530203.25,6737678.0,-1351.036255,,1.5133140087,21.045694351,,,
1375.2202,1.0,65000.0,13.735175133,12.250000954,,,1.0338146687,1.5516554117,1.1081763506,,159.63287354,0.4580138028,,32.410404205,2.1149213314,0.0215665661,1375.2202148,530203.25,6737678.0,-1351.188232,,1.6241308451,20.469820023,,,
1375.3722,1.0,65000.0,13.474546432,12.250000954,,,1.0309201479,1.5904785395,1.1123325825,,157.62528992,0.4685801566,,31.97130394,2.0907785892,0.0114373956,1375.3721924,530203.25,6737678.0,-1351.34021,,1.4884659052,19.89947319,,,
1375.5242,1.0,65000.0,13.238315582,12.250000954,,,1.0264601707,1.4979256392,1.1344958544,,154.80656433,0.4778289795,,31.363557816,2.0817990303,0.0037234507,1375.5241699,530203.25,6737678.0,-1351.492188,,1.5725058317,19.787363052,,,
1375.6762,1.0,65000.0,13.151938438,12.250000954,,,1.0189828873,1.6107736826,1.1646747589,,152.82183838,0.4848211706,,30.801189423,2.083019495,0.0022958408,1375.6761475,530203.25,6737678.0,-1351.644165,,1.6212716103,20.404506683,,,
1375.8282,1.0,65000.0,13.071930885,12.250000954,,,1.0111763477,1.6374934912,1.1628040075,,151.50257874,0.4983167052,,31.077329636,2.0828509331,0.0049609262,1375.8282471,530203.25,6737678.0,-1351.796143,,1.7148272991,20.004272461,,,
1375.9802,1.0,65000.0,13.037672997,12.250000954,,,1.0033254623,1.8817654848,1.1432030201,,151.17727661,0.5150868297,,32.872581482,2.0780205727,0.00745444,1375.9802246,530203.25,6737678.0,-1351.94812,,2.1276404858,19.167482376,,,
1376.1322,1.0,65000.0,13.090591431,12.250000954,,,0.9958772659,2.1150267124,1.1350471973,,151.9907074,0.5286143422,,34.900852203,2.0732586384,0.009905735,1376.1322021,530203.3125,6737678.0,-1352.100098,,2.0155324936,19.199392319,,,
1376.2842,1.0,65000.0,13.133684158,12.250000954,,,0.9905331731,1.8595298529,1.1314539909,,153.766922,0.5366389751,,36.282764435,2.0699319839,0.0119246999,1376.2841797,530203.3125,6737678.0,-1352.252075,,1.6497288942,19.944187164,,,
1376.4362,1.0,65000.0,13.150076866,12.250000954,,,0.9885111451,1.6421377659,1.1278150082,,154.91517639,0.5347214937,,36.441623688,2.0651407242,0.0127999997,1376.4361572,530203.3125,6737678.0,-1352.404053,,1.670945406,20.773426056,,,
1376.5882,1.0,65000.0,13.149972916,12.250000954,,,0.9864407182,1.6369841099,1.1240272522,,156.96060181,0.5323556066,,36.351314545,2.0600676537,0.0127588836,1376.5882568,530203.3125,6737678.0,-1352.556152,,1.547653079,20.845842361,,,
1376.7402,1.0,65000.0,13.140051842,12.250000954,,,0.9844213128,1.5202845335,1.1202125549,,158.31242371,0.5344088674,,36.935153961,2.0593562126,0.0089424606,1376.7402344,530203.3125,6737678.0,-1352.70813,,1.4899325371,20.814319611,,,
1376.8922,1.0,65000.0,13.094073296,12.250000954,,,0.9815375805,1.4610760212,1.1161650419,,159.00468445,0.5257430077,,38.313358307,2.0492088795,5.0304e-05,1376.8922119,530203.3125,6737678.0,-1352.860107,,1.4127926826,21.430604935,,,
1377.0442,1.0,65000.0,13.050064087,12.250000954,,,0.9751080275,1.2890555859,1.111487627,,159.61428833,0.5188756585,,39.388736725,2.0333762169,-0.007902421,1377.0441895,530203.3125,6737678.0,-1353.012085,,1.0908229351,21.467315674,,,
1377.1962,1.0,65000.0,13.059779167,12.250000954,,,0.9653180242,1.1587485075,1.105553627,,159.86668396,0.5301471353,,39.4842453,2.0204622746,-0.011158604,1377.196167,530203.3125,6737678.0,-1353.164063,,1.2983424664,21.314470291,,,
1377.3482,1.0,65000.0,13.106506348,12.250000954,,,0.95402807,1.3145564795,1.0926682949,,159.86700439,0.5387274623,,40.02299118,2.0215518475,-0.0080088,1377.3481445,530203.3125,6737678.0,-1353.31604,,1.3315656185,21.776954651,,,
1377.5002,1.0,65000.0,13.14492321,12.250000954,,,0.9426802993,1.3320530653,1.0627502203,,159.86700439,0.5177891254,,41.326370239,2.0338790417,-0.005085793,1377.5002441,530203.3125,6737678.0,-1353.468018,,1.3150203228,22.584596634,,,
1377.6522,1.0,65000.0,13.116587639,12.250000954,,,0.9314305782,1.2475123405,1.0220220089,,159.86700439,0.5011030436,,41.36114502,2.0331807137,-0.006343456,1377.6522217,530203.3125,6737678.0,-1353.619995,,1.1638450623,22.543836594,,,
1377.8042,1.0,65000.0,13.071374893,12.250000954,,,0.9213078618,1.2004312277,1.0011235476,,159.86700439,0.505449295,,41.158554077,2.0292611122,-0.008329311,1377.8041992,530203.3125,6737678.0,-1353.771973,,1.2620890141,21.955396652,,,
1377.9562,1.0,65000.0,13.045084,12.250000954,,,0.924136579,1.2733941078,1.0079319477,,159.86695862,0.5226759315,,40.684047699,2.0399525166,-0.004057727,1377.9561768,530203.3125,6737678.0,-1353.92395,,1.2950930595,21.947486877,,,
1378.1082,1.0,65000.0,13.016048431,12.250000954,,,1.0189836025,1.42841959,1.0845365524,,159.82151794,0.5246103406,,38.313026428,2.0498466492,0.0022249669,1378.1081543,530203.3125,6737678.0,-1354.075928,,1.6592234373,22.673309326,,,
1378.2602,1.0,65000.0,12.955996513,12.250000954,,,1.346313715,2.461427927,1.3049530983,,158.29199219,0.520252943,,35.851394653,2.0748779774,0.0077823512,1378.2602539,530203.3125,6737678.0,-1354.228027,,3.7877502441,22.078306198,,,
1378.4122,1.0,65000.0,12.856516838,12.250000954,,,1.6597019434,4.4856066704,1.6263773441,,151.59521484,0.5321831107,,34.881313324,2.1211943626,0.0122461664,1378.4122314,530203.3125,6737678.0,-1354.380005,,5.9200901985,21.390392303,,,
1378.5642,1.0,65000.0,12.780097008,12.250000954,,,1.7151834965,4.5936326981,1.8010731936,,144.03344727,0.5346106291,,34.98254776,2.1951153278,0.0171737354,1378.564209,530203.3125,6737678.0,-1354.531982,,1.9942708015,20.705223083,,,
1378.7162,1.0,65000.0,12.819505692,12.250000954,,,1.5312075615,1.7764793634,1.6581815481,,134.32788086,0.5089065433,,36.762996674,2.2786836624,0.0350100547,1378.7161865,530203.3125,6737678.0,-1354.68396,,1.4586133957,20.118385315,,,
1378.8682,1.0,65000.0,12.904753685,12.250000954,,,1.313382864,1.4254062176,1.3923120499,,130.96989441,0.4852316976,,38.795322418,2.3176476955,0.0591743477,1378.8681641,530203.3125,6737678.0,-1354.835938,,1.4202377796,20.018610001,,,
1379.0202,1.0,65000.0,12.920088768,12.250000954,,,1.1041530371,1.3848677874,1.159262538,,131.78495789,0.4733643532,,40.888988495,2.2852604389,0.0486735776,1379.0201416,530203.3125,6737678.0,-1354.987915,,1.3145462275,19.92171669,,,
1379.1722,1.0,65000.0,12.895154953,12.250000954,,,0.9635182619,1.2706754208,1.0849539042,,143.65777588,0.479383707,,43.59287262,2.2295985222,0.0240875967,1379.1722412,530203.3125,6737678.0,-1355.140015,,1.2160823345,19.93183136,,,
1379.3242,1.0,65000.0,12.869728088,12.250000954,,,0.96028018,1.2395269871,1.0847811699,,159.37330627,0.4873121381,,45.268630981,2.1563944817,0.0107453149,1379.3242188,530203.3125,6737678.0,-1355.291992,,1.2818273306,20.592855453,,,
1379.4762,1.0,65000.0,12.84032917,12.250000954,,,0.9622712135,1.270211339,1.083994031,,160.21827698,0.4931974411,,47.452655792,2.0918793678,0.0045954445,1379.4761963,530203.3125,6737678.0,-1355.44397,,1.239589572,21.367326736,,,
1379.6282,1.0,65000.0,12.778966904,12.250000954,,,0.961201787,1.2172839642,1.07766819,,160.21911621,0.4894044697,,48.303253174,2.0488262177,-0.000448348,1379.6281738,530203.3125,6737678.0,-1355.595825,,1.1872659922,21.439477921,,,
1379.7802,1.0,65000.0,12.697702408,12.250000954,,,0.9583935142,1.2056922913,1.0602674484,,160.21911621,0.4907310605,,48.027767181,2.0349726677,-0.00342583,1379.7801514,530203.3125,6737678.0,-1355.747803,,1.2426099777,20.251316071,,,
1379.9322,1.0,65000.0,12.702589035,12.250000954,,,0.9557611346,1.2570803165,1.0449103117,,160.21911621,0.5032730103,,47.219615936,2.0280947685,-0.004074709,1379.932251,530203.3125,6737678.0,-1355.899902,,1.2718096972,20.395685196,,,
1380.0842,1.0,65000.0,12.672885895,12.250000954,,,0.9557620883,1.2672604322,1.0379289389,,160.21911621,0.5152475238,,46.765987396,2.0297904015,-0.000937212,1380.0842285,530203.3125,6737678.0,-1356.05188,,1.2612855434,21.516386032,,,
1380.2362,1.0,65000.0,12.550301552,12.250000954,,,0.9628357291,1.267799139,1.0400053263,,160.21911621,0.5206725001,,47.389610291,2.0312833786,0.002688484,1380.2362061,530203.3125,6737678.0,-1356.203857,,1.2800358534,22.328071594,,,
1380.3882,1.0,65000.0,12.472962379,12.250000954,,,0.9724734426,1.282474637,1.0479880571,,160.21911621,0.5051563382,,48.044708252,2.0309886932,0.0063782032,1380.3881836,530203.3125,6737678.0,-1356.355835,,1.2829805613,22.329055786,,,
1380.5402,1.0,65000.0,12.486956596,12.250000954,,,0.9877113104,1.2816143036,1.066896081,,160.21911621,0.4875681996,,48.141624451,2.027936697,0.0100688376,1380.5401611,530203.3125,6737678.0,-1356.507813,,1.281473279,21.516267776,,,
1380.6922,1.0,65000.0,12.532227516,12.250000954,,,1.0038502216,1.3048490286,1.0922281742,,160.21911621,0.4743607044,,48.01373291,2.0343830585,0.0159354769,1380.6922607,530203.3125,6737678.0,-1356.659912,,1.3518414497,20.191867828,,,
1380.8442,1.0,65000.0,12.55008316,12.250000954,,,1.0164446831,1.3475320339,1.1248475313,,160.21911621,0.4675853848,,48.534347534,2.0557222366,0.0259424299,1380.8442383,530203.3125,6737678.0,-1356.81189,,1.3160594702,20.126016617,,,
1380.9962,1.0,65000.0,12.546666145,12.250000954,,,1.0264606476,1.3226639032,1.1390879154,,160.21911621,0.4674738348,,50.160320282,2.0638289452,0.0302566253,1380.9962158,530203.3125,6737678.0,-1356.963867,,1.3599601984,21.100767136,,,
1381.1482,1.0,65000.0,12.527522087,12.250000954,,,1.0264793634,1.3485358953,1.1263439655,,160.21911621,0.4773830175,,50.643795013,2.0484256744,0.0229753703,1381.1481934,530203.3125,6737678.0,-1357.115845,,1.3101979494,21.406309128,,,
1381.3002,1.0,65000.0,12.525839806,12.250000954,,,1.0059498549,1.2792608738,1.1059170961,,160.21911621,0.4856146276,,50.721138,2.0452544689,0.0175306629,1381.3001709,530203.3125,6737678.0,-1357.267822,,1.2454042435,21.401054382,,,
1381.4522,1.0,65000.0,12.549815178,12.250000954,,,0.9848079681,1.2778317928,1.0803183317,,160.21911621,0.4867272377,,51.533061981,2.033564806,0.0165939014,1381.4521484,530203.3125,6737678.0,-1357.419678,,1.333245635,21.977661133,,,
1381.6042,1.0,65000.0,12.549900055,12.250000954,,,0.965364337,1.3450424671,1.0585172176,,160.21911621,0.472435534,,51.092636108,2.0177514553,0.0120465606,1381.604248,530203.3125,6737678.0,-1357.571777,,1.3488271236,22.945205688,,,
1381.7562,1.0,65000.0,12.549900055,12.250000954,,,0.9566152692,1.3255083561,1.044675231,,160.21911621,0.4720307887,,49.785362244,2.003182888,0.0069580683,1381.7562256,530203.3125,6737678.0,-1357.723755,,1.2888411283,22.158155441,,,
1381.9082,1.0,65000.0,12.549900055,12.250000954,,,0.9517242908,1.2458026409,1.0317600965,,160.21911621,0.4951850474,,49.174785614,1.9932888746,0.0033722261,1381.9082031,530203.375,6737678.0,-1357.875732,,1.1759190559,20.843465805,,,
1382.0602,1.0,65000.0,12.54991436,12.250000954,,,0.9469439387,1.1543338299,1.0245796442,,160.21911621,0.5114862919,,48.858772278,1.9793275595,0.0053164335,1382.0601807,530203.375,6737678.0,-1358.02771,,1.1357450485,21.253458023,,,
1382.2122,1.0,65000.0,12.550001144,12.250000954,,,0.9433367848,1.1316108704,1.0246133804,,160.21911621,0.5404028893,,47.88356781,1.9908686876,0.0117962761,1382.2121582,530203.375,6737678.0,-1358.179688,,1.1271771193,21.470937729,,,
1382.3642,1.0,65000.0,12.550001144,12.250000954,,,0.9428873062,1.1343246698,1.0265240669,,160.21911621,0.5625064373,,46.785182953,2.0005323887,0.0154688675,1382.3642578,530203.375,6737678.0,-1358.331787,,1.1465115547,21.4322052,,,
1382.5162,1.0,65000.0,12.546947479,12.250000954,,,0.9427872896,1.1710686684,1.0304056406,,160.21911621,0.5681220293,,47.425376892,2.010833025,0.015152948,1382.5162354,530203.375,6737678.0,-1358.483765,,1.2141056061,20.314439774,,,
1382.6682,1.0,65000.0,12.522966385,12.250000954,,,0.9426875114,1.2388082743,1.0332350731,,160.21911621,0.5699828267,,47.924266815,2.0173821449,0.0142633943,1382.6682129,530203.375,6737678.0,-1358.635742,,1.2693647146,19.817380905,,,
1382.8202,1.0,65000.0,12.5,12.250000954,,,0.9425878525,1.2534755468,1.0334877968,,160.21911621,0.5659090877,,48.238296509,2.0249471664,0.012741236,1382.8201904,530203.375,6737678.0,-1358.78772,,1.2168347836,19.884075165,,,
1382.9722,1.0,65000.0,12.5,12.250000954,,,0.942633152,1.2105910778,1.0335336924,,160.21911621,0.5495798588,,48.455955505,2.0328369141,0.0095266141,1382.972168,530203.375,6737678.0,-1358.939697,,1.2207896709,19.772453308,,,
1383.1242,1.0,65000.0,12.499999046,12.250000954,,,0.9441534877,1.2531476021,1.0352658033,,160.21911621,0.5256303549,,47.814990997,2.0137660503,0.0046090214,1383.1241455,530203.375,6737678.0,-1359.091675,,1.296030283,19.585542679,,,
1383.2762,1.0,65000.0,12.497089386,12.250000954,,,0.9488377571,1.2960467339,1.0418124199,,160.21911621,0.5032804012,,47.160381317,2.003559351,-0.000170121,1383.2762451,530203.375,6737678.0,-1359.243774,,1.2922825813,19.858705521,,,
1383.4282,1.0,65000.0,12.469252586,12.250000954,,,0.9535250664,1.2819325924,1.0485440493,,160.21911621,0.4948224425,,47.262611389,1.9905383587,-0.003434309,1383.4282227,530203.375,6737678.0,-1359.39563,,1.2575342655,20.898597717,,,
1383.5802,1.0,65000.0,12.421962738,12.250000954,,,0.9578936696,1.2315766811,1.0520855188,,160.21911621,0.502286911,,46.992923737,1.994915843,-0.001302416,1383.5802002,530203.375,6737678.0,-1359.547607,,1.1920577288,21.64915657,,,
1383.7322,1.0,65000.0,12.402812004,12.250000954,,,0.9594877362,1.186770916,1.0519893169,,160.21911621,0.5120779276,,46.326766968,2.009346962,0.0059043933,1383.7321777,530203.375,6737678.0,-1359.699585,,1.1918562651,20.776081085,,,
1383.8842,1.0,65000.0,12.433823586,12.250000954,,,0.9593895674,1.1984661818,1.0514498949,,160.21911621,0.5231784582,,45.81350708,2.0142247677,0.0075997249,1383.8841553,530203.375,6737678.0,-1359.851563,,1.2109810114,19.822277069,,,
1384.0362,1.0,65000.0,12.509472847,12.250000954,,,0.9591052532,1.2216827869,1.0468959808,,160.21911621,0.5429344177,,45.728183746,2.0169692039,0.0085802367,1384.0362549,530203.375,6737678.0,-1360.003662,,1.2394559383,20.812725067,,,
1384.1882,1.0,65000.0,12.580917358,12.250000954,,,0.957113862,1.2472301722,1.0400316715,,160.21911621,0.545758605,,46.343402863,2.0161738396,0.0091559738,1384.1882324,530203.375,6737678.0,-1360.15564,,1.2579872608,21.609777451,,,
1384.3402,1.0,65000.0,12.628351212,12.250000954,,,0.9542304277,1.2415724993,1.0334683657,,160.21911621,0.5364758968,,46.235153198,2.0118472576,0.0081652272,1384.34021,530203.375,6737678.0,-1360.307617,,1.1959234476,21.364822388,,,
1384.4922,1.0,65000.0,12.649999619,12.250000954,,,0.95147717,1.174302578,1.0290660858,,160.21911621,0.5280365944,,46.311805725,2.0169665813,0.0135810021,1384.4921875,530203.375,6737678.0,-1360.459595,,1.1582164764,20.20687294,,,
1384.6442,1.0,65000.0,12.649999619,12.250000954,,,0.9491550922,1.166051507,1.0254635811,,160.21911621,0.517054975,,45.890956879,2.0248105526,0.0211250875,1384.644165,530203.375,6737678.0,-1360.611572,,1.1831476688,20.147741318,,,
1384.7962,1.0,65000.0,12.649999619,12.250000954,,,0.9475598335,1.201488018,1.0217576027,,160.21911621,0.4899148345,,45.488021851,2.0102505684,0.0130909868,1384.7961426,530203.375,6737678.0,-1360.76355,,1.2363218069,20.399564743,,,
1384.9482,1.0,65000.0,12.649999619,12.250000954,,,0.9459543228,1.2631174326,1.0178660154,,160.21911621,0.4887824059,,45.127597809,2.0119042397,0.00832613,1384.9482422,530203.375,6737678.0,-1360.915649,,1.305156827,20.626905441,,,
1385.1002,1.0,65000.0,12.650008202,12.250000954,,,0.9442685246,1.3258932829,1.014187336,,160.21911621,0.5081894398,,42.84161377,2.0126752853,0.012016898,1385.1002197,530203.375,6737678.0,-1361.067627,,1.3434011936,20.794887543,,,
1385.2522,1.0,65000.0,12.650100708,12.250000954,,,0.942671597,1.329793334,1.0128927231,,160.21911621,0.5169723034,,42.869239807,2.0087258816,0.0114632025,1385.2521973,530203.375,6737678.0,-1361.219482,,1.2978740931,20.80607605,,,
1385.4042,1.0,65000.0,12.650100708,12.250000954,,,0.9411622286,1.2743567228,1.0127922297,,160.21911621,0.5189161897,,45.105964661,2.0040678978,0.0067789466,1385.4041748,530203.375,6737678.0,-1361.37146,,1.2395722866,21.291315079,,,
1385.5562,1.0,65000.0,12.650102615,12.250000954,,,0.9407991171,1.2160630226,1.0127756596,,160.21911621,0.5197902322,,47.568099976,1.9986214638,0.0076104025,1385.5561523,530203.375,6737678.0,-1361.523438,,1.1816293001,22.098178864,,,
1385.7082,1.0,65000.0,12.652216911,12.250000954,,,0.9422840476,1.1589406729,1.0139474869,,160.21911621,0.5279874802,,48.720409393,1.9944683313,0.0179395862,1385.708252,530203.375,6737678.0,-1361.675537,,1.1237601042,21.816244125,,,
1385.8602,1.0,65000.0,12.682171822,12.250000954,,,0.9461712241,1.1173557043,1.0173360109,,160.21911621,0.5249304771,,49.374130249,2.0005691051,0.0256985519,1385.8602295,530203.375,6737678.0,-1361.827515,,1.1135103703,21.536504745,,,
1386.0122,1.0,65000.0,12.731416702,12.250000954,,,0.9500675201,1.1857324839,1.020801425,,160.21911621,0.5027215481,,49.285522461,2.0018911362,0.0208512153,1386.012207,530203.375,6737678.0,-1361.979492,,1.3402409554,21.396484375,,,
1386.1642,1.0,65000.0,12.731801987,12.250000954,,,0.9541156888,1.3623154163,1.0253276825,,160.21911621,0.4970980883,,49.502910614,1.9891782999,0.009711463,1386.1641846,530203.375,6737678.0,-1362.13147,,1.3456267118,21.71367836,,,
1386.3162,1.0,65000.0,12.715699196,12.250000954,,,0.9593522549,1.3322423697,1.0304175615,,160.21911621,0.5082848072,,48.444248199,1.9864552021,0.0132450601,1386.3161621,530203.375,6737678.0,-1362.283447,,1.3240394592,20.845647812,,,
1386.4682,1.0,65000.0,12.736809731,12.250000954,,,0.9697597027,1.331138134,1.0354936123,,160.21911621,0.5061149597,,46.742851257,1.9934145212,0.0160910003,1386.4681396,530203.375,6737678.0,-1362.435425,,1.3301388025,20.070409775,,,
1386.6202,1.0,65000.0,12.8682127,12.250000954,,,0.9809077978,1.3077656031,1.0404322147,,160.21911621,0.497949183,,46.383197784,1.9961869717,0.013040849,1386.6202393,530203.375,6737678.0,-1362.587524,,1.2633510828,20.20662117,,,
1386.7722,1.0,65000.0,12.985230446,12.250000954,,,0.9911097288,1.2529122829,1.0445135832,,160.21911621,0.4871854782,,47.56476593,1.986651659,0.0056354138,1386.7722168,530203.375,6737678.0,-1362.739502,,1.2703840733,20.196800232,,,
1386.9242,1.0,65000.0,13.005084991,12.250000954,,,0.9931927323,1.3075044155,1.0484377146,,160.21911621,0.4821888506,,47.746959686,1.9952868223,0.0020846445,1386.9241943,530203.375,6737678.0,-1362.891479,,1.3535971642,19.955102921,,,
1387.0762,1.0,65000.0,12.982721329,12.250000954,,,0.9931001067,1.3308639526,1.0511001348,,160.21911621,0.4893392324,,47.097927094,2.0101821423,0.0124275694,1387.0761719,530203.375,6737678.0,-1363.043457,,1.2575434446,19.825309753,,,
1387.2282,1.0,65000.0,12.967615128,12.250000954,,,0.9931470156,1.2401621342,1.0531926155,,160.21911621,0.4940869808,,48.025299072,2.0236775875,0.0240354743,1387.2281494,530203.375,6737678.0,-1363.195435,,1.2699580193,20.306419373,,,
1387.3802,1.0,65000.0,12.964148521,12.250000954,,,0.9941523671,1.2906986475,1.0551917553,,160.21911621,0.4978783727,,48.528110504,2.0290687084,0.025967937,1387.380249,530203.375,6737678.0,-1363.347534,,1.3058704138,21.325634003,,,
1387.5322,1.0,65000.0,13.010347366,12.250000954,,,0.99534899,1.3038188219,1.0572943687,,160.21911621,0.5001125336,,48.768051147,2.0240254402,0.0191225763,1387.5322266,530203.375,6737678.0,-1363.499512,,1.2913931608,21.868110657,,,
1387.6842,1.0,65000.0,13.00062561,12.250000954,,,0.9965496659,1.283107996,1.0596266985,,160.21911621,0.5132620335,,50.035442352,2.0224208832,0.0187851526,1387.6842041,530203.375,6737678.0,-1363.651489,,1.2704404593,21.561594009,,,
1387.8362,1.0,65000.0,12.956131935,12.250000954,,,0.9978423715,1.2624619007,1.0629208088,,160.21911621,0.4982857406,,51.354763031,2.0252866745,0.0199515261,1387.8361816,530203.375,6737678.0,-1363.803467,,1.2495026588,21.303768158,,,
1387.9882,1.0,65000.0,12.885588646,12.250000954,,,0.9990426302,1.2452321053,1.0661696196,,160.21911621,0.5008067489,,52.051124573,2.0218760967,0.0192361604,1387.9881592,530203.375,6737678.0,-1363.955322,,1.246999979,21.311798096,,,
1388.1402,1.0,65000.0,12.839312553,12.250000954,,,1.0003576279,1.2521259785,1.0651717186,,160.21911621,0.5091525316,,52.299491882,2.0095858574,0.015616565,1388.1402588,530203.375,6737678.0,-1364.107422,,1.2618838549,21.729438782,,,
1388.2922,1.0,65000.0,12.76785183,12.250000954,,,1.0023437738,1.2772526741,1.0577887297,,160.21911621,0.5082771182,,52.875785828,2.0058836937,0.0181048457,1388.2922363,530203.375,6737678.0,-1364.259399,,1.3198821545,22.200914383,,,
1388.4442,1.0,65000.0,12.707315445,12.250000954,,,1.0073024035,1.3543628454,1.0505348444,,160.21911621,0.5278089046,,53.077423096,2.0018467903,0.012126334,1388.4442139,530203.4375,6737678.0,-1364.411377,,1.3915250301,22.672800064,,,
1388.5962,1.0,65000.0,12.68936348,12.250000954,,,1.0114529133,1.3972235918,1.0517033339,,160.21911621,0.5571584702,,51.665874481,1.9961705208,0.0095472243,1388.5961914,530203.4375,6737678.0,-1364.563354,,1.386246562,22.761833191,,,
1388.7482,1.0,65000.0,12.687876701,12.250000954,,,1.0138446093,1.3788151741,1.0559818745,,160.21911621,0.5390880108,,51.825885773,2.0035228729,0.0184967685,1388.7481689,530203.4375,6737678.0,-1364.715332,,1.3675669432,22.690038681,,,
1388.9002,1.0,65000.0,12.686779976,12.250000954,,,1.0161420107,1.3475310802,1.0552165508,,160.21911621,0.5153919458,,52.706531525,2.0191810131,0.0306344572,1388.9001465,530203.4375,6737678.0,-1364.86731,,1.283059597,22.470682144,,,
1389.0522,1.0,65000.0,12.685685158,12.250000954,,,1.0185909271,1.2304751873,1.0506408215,,160.21911621,0.5201548934,,53.192165375,2.0234611034,0.0322011411,1389.0522461,530203.4375,6737678.0,-1365.019409,,1.2115482092,21.934288025,,,
